"data_as_of","start_week","end_week","state","sex","age_group_new","covid_19_deaths","total_deaths","pneumonia_deaths","pneumonia_and_covid_19_deaths","influenza_deaths","pneumonia_influenza_or_covid","footnote"
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Hawaii","Unknown","85 years and over","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","All Sexes","All Ages","1389","16280","1171","580","34","2011",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","All Ages","808","8685","684","367","20","1143",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","Under 1 year","0","53","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","0-17 years","0","123",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","1-4 years","0","15",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","5-14 years","0","24",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","15-24 years",,"144",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","18-29 years",,"200",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","25-34 years",,"182",,,"0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","30-49 years","22","599","11",,,"28","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","35-44 years",,"298",,,,"13","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","45-54 years","24","468","21",,,"37","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","50-64 years","83","1380","92","36",,"144","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","55-64 years","70","1118","75","30",,"120","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","65-74 years","190","1898","162","94",,"266","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","75-84 years","273","2362","236","123",,"387","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Male","85 years and over","238","2123","179","106",,"312","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","All Ages","581","7595","487","213","14","868",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","Under 1 year","0","40","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","0-17 years","0","73",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","1-4 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","5-14 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","15-24 years","0","47",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","18-29 years","0","72",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","25-34 years","0","104",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","30-49 years","15","335","12",,"0","21","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","35-44 years",,"155",,,"0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","45-54 years","18","290","22","11","0","29",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","50-64 years","51","943","73","26",,"100","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","55-64 years","42","772","59","20",,"83","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","65-74 years","107","1352","103","48",,"164","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","75-84 years","145","1954","118","54",,"211","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Female","85 years and over","263","2866","177","79",,"367","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","All Ages","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","Under 1 year","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","0-17 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","1-4 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","5-14 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","15-24 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","18-29 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","25-34 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","30-49 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","35-44 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","45-54 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","50-64 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","55-64 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","65-74 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","75-84 years","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Idaho","Unknown","85 years and over","0","0","0","0","0","0",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","All Sexes","All Ages","15439","130138","13992","7480","223","22169",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","All Ages","8343","67037","7651","4305","96","11782",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","Under 1 year",,"379",,,"0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","0-17 years",,"699",,,,"10","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","1-4 years","0","61",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","5-14 years",,"106",,,"0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","15-24 years","14","1016","12",,"0","22","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","18-29 years","37","1815","37","13",,"63","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","25-34 years","66","1911","55","21",,"102","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","30-49 years","436","5306","305","180",,"567","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","35-44 years","187","2501","138","75",,"254","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","45-54 years","491","4504","379","226",,"649","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","50-64 years","1384","12974","1253","720","23","1939",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","55-64 years","1099","10316","1012","587","20","1543",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","65-74 years","2004","14619","1834","1079","17","2776",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","75-84 years","2305","15904","2217","1262","24","3283",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Male","85 years and over","2175","15720","1996","1049","23","3144",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","All Ages","7096","63100","6341","3175","127","10387",
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","Under 1 year",,"282",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","0-17 years",,"474",,"0",,"14","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","1-4 years","0","56",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","5-14 years","0","85",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","15-24 years",,"343",,,,"15","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","18-29 years","18","583","20",,,"31","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","25-34 years","36","668","34","17",,"54","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2021-01-21T00:00:00.000","2020-01-01T00:00:00.000","2021-01-16T00:00:00.000","Illinois","Female","30-49 years","176","2572","184","81",,"283","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
